91,11/1/2021,305,0.01, ,0.16, ,66, ,9.4, ,51.7, ,36.0, ,44.9, ,97, ,87, ,92, ,42.8, ,5.8, ,138.7, ,49.9, 
91,11/2/2021,306,0.04, ,0, ,194, ,8.7, ,56.0, ,34.3, ,45.1, ,98, ,60, ,85, ,41.0, ,3.0, ,71.9, ,50.1, 
91,11/3/2021,307,0.06, ,0, ,201, ,8.0, ,61.4, ,30.5, ,45.6, ,99, ,45, ,77, ,38.7, ,5.6, ,133.4, ,49.6, 
91,11/4/2021,308,0.04, ,0, ,118, ,8.6, ,54.3, ,31.8, ,47.5, ,98, ,60, ,77, ,40.5, ,7.2, ,173.0, ,49.8, 
91,11/5/2021,309,0.01, ,0.24, ,87, ,7.6, ,49.4, ,31.4, ,39.4, ,99, ,71, ,93, ,37.6, ,3.8, ,91.9, ,48.9, 
91,11/6/2021,310,0.01, ,0.04, ,85, ,6.6, ,43.9, ,28.8, ,37.9, ,97, ,71, ,85, ,33.7, ,4.8, ,115.1, ,48.0, 
91,11/7/2021,311,0.05, ,0, ,276, ,4.7, ,44.0, ,20.7, ,30.9, ,97, ,49, ,81, ,25.7, ,1.9, ,46.3, ,46.3, 
91,11/8/2021,312,0.06, ,0, ,182, ,4.7, ,48.0, ,19.8, ,34.9, ,97, ,37, ,69, ,25.8, ,7.4, ,177.5, ,44.4, 
91,11/9/2021,313,0.06, ,0, ,193, ,6.6, ,54.5, ,28.0, ,42.5, ,97, ,46, ,71, ,33.7, ,7.0, ,167.2, ,44.5, 
91,11/10/2021,314,0.02, ,0.08, ,130, ,7.9, ,48.8, ,30.2, ,40.8, ,97, ,72, ,92, ,38.5, ,2.9, ,69.2, ,45.1, 
91,11/11/2021,315,0.05, ,0, ,246, ,9.8,Y,63.6, ,34.9, ,47.8, ,99, ,57, ,86,Y,43.9,Y,2.6, ,61.8, ,46.8, 
91,11/12/2021,316,0.05, ,0, ,254, ,8.1, ,61.7, ,28.7, ,43.9, ,99, ,56, ,83, ,39.0, ,1.8, ,44.1, ,47.2, 
91,11/13/2021,317,0.05, ,0, ,244, ,8.1, ,63.8, ,30.1, ,43.4, ,99, ,53, ,84, ,39.0, ,1.4, ,34.1, ,47.3, 
91,11/14/2021,318,0.05, ,0, ,230, ,7.9, ,66.6, ,29.2, ,42.9, ,99, ,49, ,84, ,38.3, ,1.4, ,34.4, ,47.1, 
91,11/15/2021,319,0.03, ,0, ,94, ,7.4, ,59.6, ,28.7, ,42.9, ,100, ,47, ,79, ,36.8, ,3.8, ,91.5, ,46.9, 
91,11/16/2021,320,0.05, ,0, ,261, ,4.7, ,47.8, ,22.6, ,35.6, ,89, ,26, ,66, ,25.5, ,4.0, ,96.3, ,46.5, 
91,11/17/2021,321,0.05, ,0, ,239, ,3.7, ,50.3, ,15.4, ,31.2, ,89, ,30, ,63, ,20.1, ,2.2, ,52.7, ,44.2, 
91,11/18/2021,322,0.02, ,0, ,62, ,6.2, ,50.8, ,26.3, ,40.0, ,86, ,52, ,74, ,32.5, ,4.9, ,116.9, ,43.2, 
91,11/19/2021,323,0.05, ,0, ,200, ,6.8, ,52.0, ,24.9, ,40.5, ,96, ,54, ,79, ,34.5, ,6.5, ,155.1, ,44.1, 
91,11/20/2021,324,0.04, ,0, ,243, ,4.5, ,52.6, ,15.9, ,29.7, ,97, ,40, ,80, ,24.4, ,1.6, ,38.7, ,43.2, 
91,11/21/2021,325,0.05, ,0, ,239, ,3.9, ,55.9, ,14.2, ,31.4, ,94, ,28, ,66, ,21.2, ,2.6, ,61.5, ,41.6, 
91,11/22/2021,326,0.05, ,0, ,253, ,4.2, ,56.2, ,15.5, ,32.6, ,92, ,34, ,66, ,22.7, ,1.7, ,41.8, ,40.5, 
91,11/23/2021,327,0.05, ,0, ,220, ,4.8, ,42.9, ,18.3, ,33.0, ,93, ,53, ,76, ,26.2, ,5.8, ,139.8, ,40.3, 
91,11/24/2021,328,0.04, ,0.04, ,222, ,3.7, ,45.4, ,11.7, ,26.0, ,95, ,41, ,77, ,19.8, ,1.9, ,46.2, ,39.5, 
91,11/25/2021,329,0.04, ,0, ,209, ,3.7, ,51.8, ,17.3, ,32.1, ,88, ,29, ,61, ,20.1, ,1.8, ,43.8, ,38.6, 
91,11/26/2021,330,0.04, ,0, ,198, ,4.3, ,56.4, ,20.7, ,38.0, ,89, ,25, ,56, ,23.7, ,2.0, ,47.6, ,38.8, 
91,11/27/2021,331,0.04, ,0, ,185, ,6.5, ,60.3, ,27.7, ,40.8, ,96, ,49, ,75, ,33.4, ,1.8, ,44.1, ,40.2, 
91,11/28/2021,332,0.04, ,0, ,220, ,6.5, ,66.7,Y,23.9, ,38.8, ,99, ,43, ,81, ,33.5, ,1.6, ,38.5, ,41.0, 
91,11/29/2021,333,0.03, ,0, ,143, ,6.9, ,56.7, ,21.8, ,39.3, ,98, ,53, ,84, ,34.9, ,3.7, ,88.3, ,41.1, 
91,11/30/2021,334,0.04, ,0, ,199, ,5.4, ,56.5, ,20.2, ,33.7, ,97, ,46, ,83, ,29.1, ,2.1, ,50.1, ,40.7, 
